id,title,genres,vote_average,vote_count,revenue,release_date,image_width,image_height
682587,The Alpinist,"['Documentary', 'Adventure']",7.756,174,1218734,2021-02-07,500,750
818415,Mission «Sky»,"['Drama', 'War']",8.1,55,0,2021-11-18,500,712
30689,Four Flies on Grey Velvet,"['Horror', 'Thriller', 'Mystery']",6.484,426,0,1971-12-17,500,750
465136,Every Day,"['Romance', 'Fantasy']",7.24,2291,10400000,2018-02-22,500,750
544510,"Cyrano, My Love","['Comedy', 'History']",7.483,526,0,2018-11-10,500,750
772446,No abras la puerta,['Horror'],6.6,37,0,2022-11-30,500,750
614017,Detention,"['Horror', 'Mystery', 'Thriller', 'Drama']",6.8,112,0,2019-09-20,500,750
571495,The Ruthless,"['Crime', 'Drama']",6.3,423,0,2019-04-08,500,750
554908,"Endings, Beginnings","['Romance', 'Drama']",6.1,261,0,2020-06-24,500,750
472983,Invader Zim: Enter the Florpus,"['Family', 'Animation', 'Comedy', 'Science Fiction', 'TV Movie']",7.4,256,0,2019-08-16,500,750
174733,Metro,"['Action', 'Thriller']",6.7,367,4463059,2013-02-21,500,750
10786,Robin and Marian,"['Adventure', 'Romance']",6.298,262,0,1976-03-11,500,750
48395,Rare Exports: A Christmas Tale,"['Fantasy', 'Horror']",6.218,658,0,2010-12-03,500,750
611395,Double World,"['Action', 'Adventure', 'Fantasy']",6.735,251,0,2020-07-21,500,749
581012,The Green Book: Guide to Freedom,"['Documentary', 'History', 'TV Movie']",7.7,62,0,2019-02-25,500,750
283564,SlugTerra: Return of the Elementals,"['Family', 'Animation', 'Adventure']",7.0,348,0,2014-08-02,500,750
18872,Maborosi,['Drama'],7.419,192,0,1995-10-01,500,750
81836,To Rome with Love,"['Comedy', 'Romance']",5.789,2079,73258078,2012-04-20,500,750
25155,The Stepfather,"['Horror', 'Thriller']",6.5,369,2488740,1987-01-23,500,750
463088,The Game Changers,['Documentary'],7.284,328,0,2019-09-16,500,750
593655,Castle Freak,['Horror'],4.348,79,0,2020-12-04,500,750
507773,Bring Me Home,"['Drama', 'Thriller', 'Mystery']",6.7,68,0,2019-11-27,500,750
576379,Hell on the Border,"['Western', 'Adventure']",5.5,104,0,2019-12-13,500,750
407334,My Summer Prince,"['Romance', 'Comedy', 'Family', 'TV Movie']",5.9,98,0,2016-08-06,500,750
230896,Iron Man & Hulk: Heroes United,"['Action', 'Adventure', 'Animation', 'Family']",5.923,215,0,2013-12-03,500,750
467936,The Children Act,['Drama'],6.575,647,17696794,2018-08-01,500,750
22821,The Boondock Saints II: All Saints Day,"['Action', 'Thriller', 'Crime']",5.978,807,10629321,2009-11-24,500,750
891636,Fireworks,['Drama'],7.4,191,1400000,2023-03-23,500,750
4351,Bordertown,"['Crime', 'Drama', 'Mystery', 'Thriller']",6.29,355,8329799,2007-02-22,500,750
535356,Elisa & Marcela,"['Drama', 'Romance']",7.3,402,0,2019-05-24,500,750
710871,Ghost Lab,"['Drama', 'Horror', 'Science Fiction', 'Thriller']",6.5,136,0,2021-05-26,500,750
364733,Blind,"['Drama', 'Romance']",6.2,153,12522,2017-07-14,500,741
47796,Mamma Roma,['Drama'],7.9,435,0,1962-09-22,500,750
443009,"Don't Worry, He Won't Get Far on Foot","['Comedy', 'Drama']",6.7,752,4200000,2018-04-04,500,750
13668,Catch and Release,"['Comedy', 'Drama', 'Romance']",5.9,600,16162580,2006-10-20,500,750
737043,Swingers,['Documentary'],5.5,4,0,2020-08-24,500,707
640882,3022,['Science Fiction'],5.3,239,0,2019-11-22,500,750
733156,Sightless,"['Thriller', 'Horror']",6.8,416,0,2020-09-29,500,750
1169515,Kandi Burruss and Todd Tucker's The Pass,['Drama'],7.2,9,0,2023-08-27,500,750
996347,The Good Mother,['Thriller'],4.9,75,522875,2023-08-31,500,750
1006947,Suitable Flesh,"['Horror', 'Thriller']",5.342,139,0,2023-10-27,500,750
673121,Wolf,['Drama'],5.228,92,199107,2021-12-03,500,750
512263,Honey Boy,['Drama'],7.045,729,3400977,2019-09-28,500,750
1174447,A Ghost in the House,['Horror'],0.0,0,0,2023-10-15,500,750
948333,Into the Deep,['Thriller'],5.5,82,42195,2022-08-26,500,750
566466,Laid-Back Camp the Movie,"['Animation', 'Comedy']",7.6,68,7283918,2022-07-01,500,750
871799,Pursuit,"['Action', 'Crime', 'Thriller', 'Drama']",5.1,71,0,2022-02-18,500,750
630322,Battle at Big Rock,"['Action', 'Adventure', 'Science Fiction']",6.8,149,0,2019-09-15,500,750
755339,Just Another Christmas,"['Comedy', 'Drama', 'Fantasy', 'Family']",7.3,437,0,2020-12-03,500,750
785663,Old Henry,"['Western', 'Action', 'Drama']",7.3,679,77463,2021-10-01,500,750
550231,The Secret: Dare to Dream,"['Drama', 'Romance']",7.3,652,3215636,2020-04-16,500,750
837938,The Inspection,['Drama'],6.2,77,270613,2022-11-18,500,750
513083,Wine Country,['Comedy'],5.487,531,0,2019-05-08,500,750
157825,White Bird in a Blizzard,"['Thriller', 'Drama']",6.2,750,33821,2014-10-15,500,750
494974,Red Joan,"['Thriller', 'History']",6.6,392,0,2018-09-13,500,750
768127,Fantasies,"['Comedy', 'Romance']",5.1,122,0,2021-08-18,500,750
426563,Holmes & Watson,"['Comedy', 'Mystery', 'Crime']",4.307,924,40500000,2018-12-25,500,750
941256,Craving,"['Crime', 'Horror', 'Thriller']",4.6,19,0,2023-03-01,500,750
536841,Diego Maradona,['Documentary'],7.414,424,0,2019-06-14,500,750
609734,Above the Shadows,"['Fantasy', 'Romance']",6.7,196,1594,2019-05-31,500,750
934207,Sissy,"['Horror', 'Comedy', 'Thriller', 'Drama']",6.133,173,0,2022-11-03,500,750
504582,The Whistlers,"['Thriller', 'Crime']",5.989,181,0,2019-09-13,500,750
809972,How I Fell in Love with a Gangster,"['Crime', 'Action', 'Drama']",6.6,200,0,2022-01-05,500,750
14637,Nothing But the Truth,"['Drama', 'Thriller']",6.946,546,409832,2008-12-19,500,750
513302,Minuscule 2: Mandibles from Far Away,"['Animation', 'Adventure', 'Family', 'Comedy']",7.0,211,0,2019-01-30,500,750
18857,Crime Story,"['Action', 'Crime', 'Thriller', 'Drama']",6.8,202,194720,1993-06-24,500,750
28118,The Gruffalo,"['Animation', 'Family', 'TV Movie']",7.3,337,0,2009-12-25,500,750
138122,Student Of The Year,"['Comedy', 'Drama', 'Romance']",5.792,190,13749809,2012-10-19,500,750
592688,Marvel Rising: Operation Shuri,"['Family', 'Animation', 'Science Fiction', 'Adventure']",5.8,32,0,2019-10-11,500,750
671577,The Human Voice,['Drama'],6.74,248,164623,2020-09-03,500,750
685691,"BARDO, False Chronicle of a Handful of Truths","['Comedy', 'Drama']",6.8,262,0,2022-10-27,500,750
454292,Saaho,"['Action', 'Adventure', 'Thriller']",5.761,111,55000000,2019-08-29,500,667
595931,The Climb,['Comedy'],6.1,143,0,2020-07-29,500,750
1055326,"Jorge, a journey by Coque Malla","['Documentary', 'Music']",6.0,1,0,2022-02-25,500,750
632618,The Crimes That Bind,"['Thriller', 'Crime', 'Drama']",6.4,225,0,2020-08-20,500,750
271185,Ask Me Anything,['Drama'],5.624,424,0,2014-04-19,500,750
795853,Gaia,"['Horror', 'Fantasy', 'Drama']",5.943,235,47863,2021-06-18,500,750
289198,Redeemer,"['Action', 'Crime']",6.2,80,0,2014-09-18,500,750
30143,Lupin the Third: The Mystery of Mamo,"['Animation', 'Adventure', 'Comedy', 'Crime', 'Drama']",7.0,113,4200000,1978-12-16,500,750
300,The Science of Sleep,"['Comedy', 'Drama', 'Fantasy']",6.991,824,9524340,2006-06-25,500,750
68818,Blackthorn,"['Adventure', 'Action', 'Western']",6.6,287,987883,2011-07-01,500,750
390059,Permission,"['Comedy', 'Romance', 'Drama']",5.1,166,0,2018-02-09,500,750
442056,The Little Vampire 3D,"['Comedy', 'Animation', 'Family', 'Fantasy']",6.1,167,0,2017-10-04,500,750
408509,Orphan,['Drama'],5.4,113,0,2017-03-23,500,750
14653,Happily Ever After,"['Drama', 'Comedy', 'Romance']",5.802,116,7725902,2004-08-25,500,750
1058903,Black Dog,['Drama'],8.0,3,0,2023-10-14,500,750
688343,The Curse of Audrey Earnshaw,"['Horror', 'Drama']",5.4,76,25092,2020-09-30,500,750
874948,Grudge,"['Thriller', 'Drama']",6.1,94,0,2021-10-08,500,750
603768,Super Me,"['Adventure', 'Drama', 'Fantasy']",7.4,122,0,2021-04-09,500,750
617768,The Song of Names,"['Drama', 'Music']",6.7,169,1138962,2019-12-25,500,750
736500,Retirement Home,['Comedy'],5.947,322,0,2022-02-16,500,750
1128717,Unknown: The Lost Pyramid,['Documentary'],7.391,46,0,2023-07-02,500,750
33195,Triage,"['Drama', 'Thriller', 'Mystery']",6.0,173,0,2009-11-13,500,750
711978,Bosomy Mom 2,['Romance'],4.4,7,0,2020-05-27,500,750
759902,Hunter Hunter,"['Horror', 'Thriller', 'Mystery']",6.446,350,0,2020-12-18,500,750
754934,Son,"['Horror', 'Thriller']",6.005,288,0,2021-03-18,500,750
849177,Seasons,"['Drama', 'Romance']",6.9,26,0,2023-07-07,500,750
1001465,Double Pregnant 2,['Comedy'],7.5,62,0,2022-08-05,500,750
584962,Between Two Ferns: The Movie,['Comedy'],5.9,936,0,2019-09-20,500,750
532327,How High 2,"['Comedy', 'TV Movie']",6.2,105,0,2019-08-24,500,749
834734,Psychosexual,['Thriller'],7.6,10,0,2022-05-12,500,750
546630,100 Things,"['Comedy', 'Drama']",6.563,315,0,2018-12-06,500,750
11594,The Hunchback of Notre Dame,"['Drama', 'Horror']",6.7,115,0,1956-12-19,500,750
541,The Man with the Golden Arm,"['Drama', 'Crime']",7.163,246,4350000,1955-12-26,500,750
506596,Ploey: You Never Fly Alone,"['Animation', 'Family']",6.1,92,6110461,2018-03-30,500,750
427214,The Happy Prince,['Drama'],6.2,187,2621992,2018-04-12,500,750
10871,Switchback,"['Thriller', 'Mystery']",6.002,253,6482195,1997-10-31,500,713
506763,Detective Dee: The Four Heavenly Kings,"['Action', 'Fantasy', 'Adventure', 'Mystery']",6.3,210,84168923,2018-07-27,500,751
753583,Secrets of the Saqqara Tomb,['Documentary'],7.3,151,0,2020-10-28,500,701
591634,False Positive,"['Horror', 'Mystery', 'Thriller']",5.574,189,0,2021-06-18,500,750
738642,Sister of the Groom,"['Romance', 'Comedy']",5.2,31,0,2020-12-18,500,750
88018,The Skeleton Dance,"['Animation', 'Family', 'Music', 'Comedy', 'Horror']",7.376,319,0,1929-08-29,500,750
507505,El Angel,"['Drama', 'Crime']",7.4,572,10452324,2018-08-09,500,750
776047,Angie: Lost Girls,"['Thriller', 'Drama', 'Crime']",5.4,21,0,2020-12-18,500,714
616885,The Wrong Mommy,"['Thriller', 'TV Movie']",6.7,33,0,2019-07-19,500,750
13184,Bangkok Dangerous,"['Action', 'Crime', 'Thriller']",5.209,1092,42487390,2008-08-21,500,750
79120,Weekend,"['Drama', 'Romance']",7.25,562,484592,2011-10-23,500,735
605735,10 Days with Dad,"['Family', 'Comedy']",6.0,316,9305412,2020-02-19,500,750
1131929,Desmadre Incluido,['Comedy'],4.4,12,0,2023-09-22,500,715
566454,The Mystery of Henri Pick,"['Drama', 'Comedy']",6.5,477,0,2019-03-06,500,750
582873,Martin Eden,"['Romance', 'Drama']",7.004,684,1681545,2019-09-04,500,750
351145,Retribution,"['Thriller', 'Drama']",6.73,456,0,2015-09-21,500,750
398177,Just Getting Started,"['Action', 'Comedy']",4.9,254,6069605,2017-12-01,500,750
329805,My King,"['Drama', 'Romance']",7.1,805,8003331,2015-10-21,500,750
993,Sleuth,"['Thriller', 'Mystery', 'Crime']",7.679,705,5750000,1972-12-10,500,750
30872,The Devil's Honey,"['Thriller', 'Drama']",5.4,74,0,1986-08-21,500,750
14696,Ugetsu,"['Fantasy', 'Drama', 'Mystery']",8.009,634,0,1953-03-26,500,750
404604,Mom,"['Crime', 'Drama', 'Thriller']",7.544,214,0,2017-07-07,500,750
937101,In the Morning of La Petite Mort,[],6.8,4,0,2023-10-13,500,715
886083,Deadstream,"['Horror', 'Comedy']",6.3,360,1031519,2022-10-20,500,750
965714,Sansón and Me,['Documentary'],0.0,0,0,2023-03-03,500,750
716532,Mr Malcolm's List,"['Romance', 'Comedy', 'Drama']",5.8,115,0,2022-07-01,500,750
454433,Magic Camp,"['Family', 'Fantasy', 'Comedy']",6.84,215,0,2020-08-14,500,750
1032262,Making It Up,"['Comedy', 'Romance', 'Drama']",7.2,15,0,2023-02-09,500,750
24163,As Tears Go By,"['Drama', 'Crime', 'Romance']",6.943,366,0,1988-06-09,500,750
666,Central Station,['Drama'],8.134,1039,5596708,1998-04-03,500,750
59722,2012: Ice Age,"['Action', 'Adventure', 'Science Fiction']",4.5,283,0,2011-06-27,500,750
102630,Stash House,['Thriller'],5.0,87,0,2012-05-11,500,750
377587,Meet the Blacks,['Comedy'],4.732,317,9097072,2016-04-01,500,750
504599,Donnybrook,"['Drama', 'Crime']",5.3,110,0,2018-09-07,500,750
588009,Adú,['Drama'],6.881,298,0,2020-01-31,500,750
775943,Tarumama,"['Horror', 'Drama']",4.6,37,0,2021-07-29,500,750
672647,The Map of Tiny Perfect Things,"['Fantasy', 'Romance']",7.1,868,0,2021-02-12,500,750
515724,Semper Fi,"['Action', 'Drama']",5.98,147,0,2019-10-04,500,750
456483,Wonderwell,"['Fantasy', 'Family']",5.5,31,0,2023-06-23,500,750
626393,The Sleepover,"['Family', 'Action']",6.4,429,0,2020-08-21,500,750
40723,Trouble Every Day,"['Drama', 'Horror', 'Thriller']",5.772,226,9200,2001-07-11,500,750
11398,The Art of War,"['Action', 'Thriller', 'Crime']",5.683,545,30199105,2000-08-25,500,750
432301,Chappaquiddick,"['History', 'Drama', 'Thriller']",6.092,283,17904202,2018-04-06,500,750
243940,The Lazarus Effect,"['Horror', 'Science Fiction', 'Thriller']",5.307,1510,64110728,2015-01-29,500,750
968438,Love & Gelato,"['Romance', 'Comedy', 'Drama']",5.4,237,0,2022-06-22,500,750
915931,Revoir Paris,['Drama'],7.082,342,3614838,2022-09-07,500,739
212,Arsenic and Old Lace,"['Comedy', 'Crime']",7.633,1030,0,1944-09-01,500,750
28577,I Want to Live!,"['Drama', 'Crime']",6.939,115,0,1958-11-18,500,750
635389,Jiang Ziya,"['Animation', 'Action', 'Fantasy', 'Adventure']",7.266,216,240656068,2020-10-01,500,750
582218,Psych 2: Lassie Come Home,"['Comedy', 'Crime']",7.0,144,0,2020-07-15,500,750
934506,A Real Job,"['Comedy', 'Drama']",6.294,270,3452861,2023-09-13,500,750
567566,The Rifleman,"['War', 'Drama', 'History']",7.2,170,0,2019-11-11,500,750
795109,Catherine Called Birdy,"['Adventure', 'Comedy']",6.1,140,0,2022-09-23,500,750
482273,Valley Girl,"['Comedy', 'Romance', 'Music']",5.6,104,7671,2020-05-08,500,750
895954,Mother And Daughter Car Center,['Romance'],4.0,1,0,2021-01-01,500,713
153104,Wicked Minds,"['Mystery', 'Drama', 'Romance', 'Thriller', 'TV Movie']",6.333,51,0,2003-03-01,500,750
9615,The Fast and the Furious: Tokyo Drift,"['Action', 'Crime', 'Drama', 'Thriller']",6.541,7533,158964610,2006-06-03,500,750
785008,Even After Everything,['Drama'],3.2,5,0,2018-08-08,500,739
423899,Victoria & Abdul,"['Drama', 'History']",6.9,1189,66558465,2017-09-13,500,750
575828,Son of a Rich,['Comedy'],6.9,188,50803834,2019-11-24,500,750
18331,The Nutty Professor,"['Comedy', 'Science Fiction', 'Romance']",6.51,463,0,1963-06-04,500,750
27277,The War Wagon,"['Western', 'Action', 'Crime']",6.81,217,6000000,1967-05-26,500,750
495673,Belleville Cop,"['Comedy', 'Crime']",5.012,391,0,2018-10-17,500,750
818621,Captain Volkonogov Escaped,"['Thriller', 'Drama']",6.8,79,0,2023-01-05,500,750
505953,Storm Boy,"['Drama', 'Adventure', 'Family']",7.1,149,0,2019-01-17,500,750
697251,Temptation of Mother-in-Law,['Romance'],4.3,3,0,2019-02-22,500,711
653569,Save Yourselves!,"['Comedy', 'Science Fiction']",5.8,215,0,2020-10-02,500,750
24167,Two Women,"['Drama', 'War']",7.815,568,0,1960-12-22,500,750
42113,The Ballad of Narayama,['Drama'],7.5,199,0,1983-04-29,500,751
36085,The Crocodiles Strike Back,"['Family', 'Adventure']",6.9,95,5050298,2010-01-21,500,750
349067,Tigers Are Not Afraid,"['Fantasy', 'Horror']",6.79,283,0,2017-11-02,500,750
354285,The Sense of an Ending,"['Mystery', 'Drama']",6.4,219,5081495,2017-03-10,500,750
28377,Hell Night,"['Horror', 'Thriller']",5.5,193,0,1981-08-28,500,750
204435,Krrish 3,"['Action', 'Science Fiction']",5.674,198,84000000,2013-11-01,500,750
621707,The Vigil,"['Horror', 'Mystery']",5.836,425,1868659,2020-07-01,500,750
492008,The Swordsman,"['Action', 'Drama', 'History']",7.5,284,1516150,2020-09-23,500,750
502292,The Last Summer,"['Romance', 'Comedy']",6.004,1396,0,2019-05-03,500,750
592807,Papicha,['Drama'],7.7,273,0,2019-10-09,500,750
928391,The Red Book Ritual,['Horror'],5.2,75,0,2022-09-12,500,750
1008148,Plus One at an Amish Wedding,"['TV Movie', 'Comedy', 'Romance']",7.7,58,0,2022-09-25,500,750
861072,Don't Make Me Go,['Drama'],7.0,125,0,2022-06-13,500,750
561362,Rust Creek,"['Thriller', 'Drama', 'Action', 'Crime']",6.298,349,0,2019-01-04,500,750
456048,The Humanity Bureau,"['Science Fiction', 'Thriller']",4.8,387,17544173,2017-07-11,500,750
602307,LEGO DC Batman: Family Matters,"['Animation', 'Family', 'Action', 'Comedy']",6.682,162,0,2019-07-21,500,750
913814,Brian and Charles,"['Comedy', 'Drama', 'Science Fiction']",6.3,171,216220,2022-06-17,500,750
664031,Out of My League,"['Romance', 'Comedy']",6.9,483,0,2020-10-22,500,750
463843,Sweetheart,['Horror'],6.394,401,0,2019-01-28,500,750
863837,Water Monster 2,"['Thriller', 'Mystery', 'Horror']",7.0,28,0,2021-08-20,500,750
47104,Through the Olive Trees,"['Drama', 'Romance']",7.443,203,40300,1995-01-25,500,750
570292,Dream Factory,"['Drama', 'Comedy', 'Romance']",7.36,93,0,2019-07-04,500,667
607430,Nine Days,"['Drama', 'Fantasy']",6.812,282,969204,2021-07-15,500,750
548755,Percy,['Drama'],6.684,133,0,2020-10-09,500,750
21450,Naked,"['Drama', 'Comedy']",7.259,661,1769305,1993-08-06,500,750
429199,The Other Side of Hope,"['Comedy', 'Drama']",6.954,355,1657449,2017-02-03,500,750
171759,The Lost Medallion: The Adventures of Billy Stone,"['Adventure', 'Family']",5.5,49,0,2013-03-01,500,667
28963,The Thief of Bagdad,"['Romance', 'Adventure', 'Fantasy']",7.319,177,1490419,1924-03-18,500,750
1189848,Along the Wind: The Seasons of Kim Ho Joong,"['Documentary', 'Music']",0.0,0,0,2023-10-17,500,713
1189884,Hölderlin’s Echo,"['Documentary', 'Animation']",0.0,0,0,2023-10-19,500,705
16646,Russian Ark,"['Drama', 'Fantasy', 'History']",7.225,503,6723732,2002-05-22,500,750
377263,Frantz,"['History', 'Drama', 'Romance']",7.347,730,7478354,2016-09-07,500,750
342474,Jenny's Wedding,"['Comedy', 'Drama']",5.65,434,0,2015-07-31,500,750
11553,Millennium Mambo,['Drama'],7.0,246,0,2001-10-31,500,750
411999,OtherLife,"['Science Fiction', 'Crime', 'Mystery']",6.418,468,0,2017-06-16,500,750
447856,Pad Man,"['Comedy', 'Drama']",7.437,237,23000000,2018-02-09,500,750
545237,The Nest,['Drama'],6.1,377,1200000,2020-05-08,500,750
463252,My Favorite Wedding,"['Comedy', 'Romance', 'TV Movie']",7.0,78,0,2017-06-24,500,750
654910,The Tiger's Nest,"['Family', 'Adventure']",6.5,63,0,2022-10-13,500,750
439466,White Lily,"['Drama', 'Horror']",4.5,40,0,2016-10-07,500,750
11159,Secrets & Lies,['Drama'],7.575,716,13417292,1996-05-24,500,750
724574,Runt,['Drama'],7.529,34,0,2020-02-29,500,750
652004,The Wolf of Snow Hollow,"['Horror', 'Thriller']",6.061,496,239828,2020-10-23,500,750
813079,Don't Buy the Seller,"['Thriller', 'Mystery', 'Crime']",6.8,82,0,2023-08-30,500,750
937337,What a Father!,"['Comedy', 'Family', 'Romance']",8.3,177,0,2022-02-09,500,750
599377,Lux Æterna,"['Drama', 'Thriller']",6.099,282,323829,2020-09-23,500,750
477666,My Best Friend,"['Drama', 'Romance']",7.061,222,14193,2018-11-08,500,750
369300,The Limehouse Golem,"['Horror', 'Mystery', 'Thriller']",6.244,725,2225698,2016-10-18,500,750
754067,Vicky and Her Mystery,"['Adventure', 'Family', 'Drama']",7.1,516,4181043,2021-12-15,500,750
19738,Revolutionary Girl Utena: The Movie,"['Animation', 'Drama', 'Fantasy', 'Romance']",7.4,83,0,1999-08-14,500,750
4495,The Spirit of the Beehive,"['Drama', 'Fantasy']",7.63,391,0,1973-10-08,500,750
27381,Innocent Blood,"['Comedy', 'Horror', 'Crime', 'Action', 'Romance']",6.2,243,4943279,1992-09-25,500,750
1134865,WHAM!,"['Documentary', 'Music']",7.343,86,0,2023-06-27,500,750
641790,Trauma Center,"['Action', 'Thriller']",5.5,402,92968,2019-12-06,500,750
765056,My Sister's Idol Trainee Friends,['Drama'],6.0,4,0,2020-11-12,500,705
825672,Asking For It,"['Action', 'Thriller', 'Drama']",4.9,29,0,2022-03-04,500,750
520679,Her Smell,"['Drama', 'Music']",5.8,141,0,2019-04-12,500,750
487083,Paradise Hills,"['Fantasy', 'Science Fiction', 'Thriller']",5.926,585,0,2019-08-29,500,750
426249,Lords of Chaos,"['Drama', 'Music', 'Thriller', 'Horror']",6.8,543,365353,2018-09-20,500,750
299584,Christmas Under Wraps,"['TV Movie', 'Romance']",5.9,203,0,2014-11-29,500,750
474444,The Wild Boys,"['Drama', 'Adventure', 'Fantasy']",6.5,170,0,2017-06-13,500,750
1033548,Brad Pitt: More Than a Pretty Face,['Documentary'],7.2,21,0,2022-10-09,500,750
461928,Anna and the Apocalypse,"['Horror', 'Comedy', 'Fantasy']",6.083,434,673523,2018-11-30,500,750
1122493,Mother's Day Is Cancelled,['Comedy'],7.3,33,0,2023-05-05,500,750
374475,Toni Erdmann,"['Comedy', 'Drama']",6.962,1087,0,2016-07-14,500,750
836202,Brother and Sister,['Drama'],4.9,118,369419,2022-05-20,500,750
1142216,The Lady of Silence: The Mataviejitas Murders,"['Documentary', 'Crime']",7.6,44,0,2023-07-27,500,750
667574,Battle Star Wars,"['Science Fiction', 'Action']",4.8,41,0,2020-01-28,500,750
392476,Vampire Sisters 3: Journey to Transylvania,"['Adventure', 'Family', 'Fantasy']",6.7,93,0,2016-12-08,500,750
416987,After the Reality,"['Comedy', 'Drama', 'Family']",5.5,30,0,2016-04-21,500,750
396810,The Last Word,"['Comedy', 'Drama']",6.61,373,1783421,2017-03-03,500,750
359246,Hell House LLC,"['Horror', 'Mystery']",6.481,615,0,2015-10-16,500,750
852005,Crazy Tsunami,"['Horror', 'Action', 'Drama']",4.909,22,0,2021-07-16,500,750
